Year,Month,Week,Date,DMR_Mangemant_Area,Site,GearID,Gear_Type,,Level_Position,Sex,Shell_Height,Total_Viscera_Weight,Meat_Weight,Gonad_Weight,Shell_Weight,Meat_Color,GSI,Notes,(X-碌)^2
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,M,70,30.45,10.33,8.11,32.85,W,26.634,,11.938
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,F,69,26.1,8.69,6.66,29.97,W,25.517,,5.469
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,M,67,20.93,7.02,2.57,29.27,W,12.279,,118.803
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,M,68,23.91,7.07,4.09,27.95,W,17.106,,36.88
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,M,68,24.54,7.9,6.5,23.49,W,26.487,,10.947
2022,8,34,2022-08-16,Isle_au_Haut,ST,44,Lantern_Net,NA,6,F,74,32.4,11.26,9.4,36.01,W,29.012,,34.031
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,1,F,85,43.98,12.69,10.7,45.74,W,24.329,,1.324
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,1,F,90,52.56,16.92,11.33,54.63,W,21.556,,2.632
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,1,F,84,40.19,12.9,7.57,41.49,W,18.836,,18.863
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,1,M,79,37.32,10.86,10.54,37.79,W,28.242,,25.639
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,1,M,84,46.96,15.14,12.6,45.69,W,26.831,,13.342
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,2,M,84,47.77,15.33,13.22,47.39,W,27.674,,20.21
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,2,F,85,49.07,15.49,13.33,46.09,O,27.165,,15.893
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,2,F,87,54.3,16.76,14.23,53.27,W,26.206,,9.166
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,2,M,80,39.73,12.99,11.01,40.63,W,27.712,,20.551
2022,8,34,2022-08-16,Isle_au_Haut,ST,45,Lantern_Net,NA,2,",M",89,47.44,13.69,12.65,51.57,W,26.665,,12.156
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,136,128.24,41.63,40.45,228.87,W,31.542,,79.043
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,135,126.29,25.21,28.69,223.2,W,22.718,,0.004
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,115,73.5,21.1,19.82,182.1,W,26.966,,18.612
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,112,43.96,9.99,9.99,155.07,W,22.725,,0.005
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,119,82.82,31.11,11.54,169.98,W,13.934,,76.003
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,90,39.01,14.88,6.67,77.5,W,17.098,,14.627
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,73,28.02,9.66,4.93,44.62,W,17.595,,18.671
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,124,83.61,24.04,21.74,216.33,W,26.002,,162.004
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,115,85.76,28.54,19.46,180.22,W,22.691,,88.692
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,114,50.84,12.56,9.35,186.65,W,18.391,,26.188
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,122,92,27.99,23.46,163.65,W,25.5,,149.485
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,117,73.3,30.26,12.51,232.21,W,17.067,,14.389
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,120,89.87,31.87,23.02,165.75,W,25.615,,152.304
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,110,75.53,29.45,12.28,161.55,O,16.258,,8.909
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,101,52.41,14.61,15.72,134.84,W,29.994,,279.581
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,138,116.63,29.38,28.72,237.29,W,24.625,,128.851
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,121,93.31,25,18.3,204.98,W,19.612,,40.176
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,M,124,84.27,28.49,17.7,217.26,W,21.004,,59.758
2022,8,34,2022-08-16,Middle_Penobscot_Bay,NH,34,Wild_Dive,NHFarm,NA,F,124,77.17,26.06,10.1,216.53,W,13.088,,0.034
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,M,83,38.55,12.71,5.83,69.61,W,15.123,,64.891
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,M,87,51.91,19.01,7.06,56.01,W,13.6,,65.709
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,M,86,38.13,9.37,7.85,64.6,W,20.587,,1.252
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,84,38.63,13.72,5.27,75.32,O,13.642,,65.033
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,78,26.52,11.37,2.86,34.28,O,10.784,,119.296
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,95,63.54,22,10.86,95.39,W,17.092,,21.298
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,80,29.22,9.86,3.86,55.72,W,13.21,,72.19
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,89,43.74,15.98,8.05,57.81,W,18.404,,10.906
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,83,43.06,14.35,6.39,49.3,W,14.84,,47.153
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,87,40.65,17.54,2.69,57.55,W,6.617,,227.681
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,78,47.68,16.86,8.08,72.11,W,16.946,,22.66
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,77,32.3,10.27,4.93,46.54,W,15.263,,41.518
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,89,44.42,16.11,5,62.58,W,11.256,,109.21
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,25,Cage,NA,MR,F,87,43.53,13.83,6.36,70.51,W,14.611,,50.353
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,M,73,32.84,12.72,4.86,27.84,W,14.799,,47.714
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,M,76,35.84,11.17,7.49,29.99,W,20.898,,0.653
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,F,64,24.4,8.11,4.96,28.44,O,20.328,,1.901
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,F,66,21.38,7.23,2.74,18.21,W,12.816,,79.047
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,M,80,41.42,14.3,5.99,39.4,W,14.462,,52.489
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,M,79,42.09,15.4,8.06,31.32,W,19.149,,6.539
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,M,74,36.06,12.95,5.89,30.06,W,16.334,,3.636
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,7,F,70,31.4,11.46,6.02,29.74,O,19.172,potato chip,22.515
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,5,M,90,71.74,24.28,15.74,83.4,W,21.94,,56.451
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,5,F,101,91.21,31.91,14.79,114.45,W,16.215,,3.198
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,5,M,93,84.07,23.78,26.23,101.62,W,31.2,,281.342
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,5,F,90,53.91,13.61,14.75,97.85,W,27.36,,167.275
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,6,F,102,82.97,25.45,21.27,82.16,W,25.636,,125.638
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,6,F,100,90.48,28.18,27.93,101.68,W,30.869,,270.332
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,6,F,98,92.05,43.9,14.83,106.64,W,16.111,,2.835
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,6,M,96,70.45,21.55,20.07,98.73,W,28.488,,197.722
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,130,113.64,26,36.62,244.02,W,32.225,,316.756
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,64,13.05,4.81,2.06,36.4,W,15.785,,1.846
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,138,117.12,39.51,22.31,380.46,W,19.049,,21.362
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,89,48.5,20.57,7.47,108.71,W,15.402,,0.951
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,127,123.56,37.79,30.42,215.61,W,24.62,,13.202
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,140,114.23,28.39,14.75,316.53,W,12.913,may have already spawned?,65.183
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,105,69.27,24.48,17.56,147.76,W,25.35,,19.044
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,80,31.53,10.07,8.92,77.21,W,28.291,,53.354
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,87,39.76,13.57,8.8,99.65,W,22.133,,1.315
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,94,43.16,15.41,10.05,89.26,W,23.285,,5.287
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,59,10.58,3.03,2.64,29.71,W,24.953,,15.734
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,56,8.92,3.51,1.23,19.13,W,13.789,,51.795
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,71,17.43,6.57,2.68,45.25,W,15.376,,31.476
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,119,101.98,30.28,26.29,217.56,W,25.78,,22.977
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,64,12.94,5.07,2.18,40.33,W,16.847,,17.132
2022,8,34,2022-08-18,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,114,81.16,26.3,23.46,203.48,W,28.906,,62.722
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,146,118.25,33.43,11.75,465.13,W,9.937,,122.092
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,120,79,27.6,17.31,169.67,W,21.911,,0.856
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,134,132.3,41.42,29.27,286.43,W,22.124,,1.295
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,131,103.98,34.93,15.36,196.49,W,14.772,,38.614
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,94,39.75,15.34,6.35,92.21,W,15.975,,31.014
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,124,108.39,39.62,26.19,227.46,W,24.163,,6.858
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,96,46.55,14.8,11.76,105.95,W,25.263,,13.833
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,85,38.07,11.11,10.23,80.09,W,26.872,,28.384
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,117,99.24,37.88,16.08,197.25,W,16.203,,28.523
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,118,94.14,32.45,19.36,184.75,W,20.565,,0.958
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,109,73.53,22.25,15.02,152.19,W,20.427,,1.247
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,90,47.76,15.02,11.01,108.57,W,23.053,,2.277
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,83,31.15,10.65,5.88,80.25,W,18.876,,7.115
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,119,98.07,32.89,24.82,208.85,W,25.308,,14.172
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,M,99,48.35,18.64,7.49,113.65,W,15.491,,36.635
2022,8,35,2022-08-22,Lower_Penobscot_Bay,HI,0,Wild_Dive,NA,NA,F,94,45.23,17.98,8.59,90.9,W,18.992,,6.513
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,F,78,28.32,10.36,4.42,32.35,O,15.607,,35.242
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,72,28.89,10.62,4.73,24.38,W,16.372,,26.744
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,71,27.15,9.45,4.57,22.96,W,16.832,,22.198
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,74,24.72,9.2,4.81,30.24,W,19.458,,4.351
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,80,29.82,12.04,3.52,28.82,W,11.804,,67.102
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,F,81,30.15,10.34,2.69,36.8,W,8.922,,122.627
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,80,30,12.24,2.11,29.9,W,7.033,,168.025
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,78,35.11,10.92,7.2,30.3,W,20.507,,0.261
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,71,25.52,8.75,3.89,28.44,W,15.243,,22.589
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,72,20.76,7.79,2.68,22.51,W,12.909,,50.216
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,74,31.69,10.3,6.11,30.41,W,19.281,,0.512
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,76,29.39,11.74,3.75,27.3,W,12.759,,52.364
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,F,79,28.57,11.94,3.75,29.47,O,13.126,,47.198
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,F,77,24.27,9.08,2.96,23.87,W,12.196,,60.834
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,77,27.51,10.1,3.38,25.63,W,12.286,,59.434
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,F,70,19.25,8.53,1.12,36.63,W,5.818,,201.004
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,79,27.57,9.73,4.91,30.55,W,17.809,,4.781
2022,8,35,2022-08-23,Middle_Penobscot_Bay,NH,34,Lantern_Net,NA,7,M,72,28.8,12.41,1.99,31.82,W,6.91,,171.245
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,75,34.44,11.34,7.39,3.36,W,21.458,,2.137
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,69,25.78,8.13,6.97,31.9,W,27.036,,49.571
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,68,24.5,9.16,3.38,29.44,W,13.796,,0.037
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,72,28.43,9.2,6.58,25.97,W,23.145,,91.02
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,H,75,30.17,9.25,6.64,30.37,W,22.009,HERMAPHRODITE,70.635
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,73,25.19,8.5,5.55,27.68,W,22.033,,71.038
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,72,27.78,7.7,8.2,30.9,W,29.518,,253.24
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,72,31.65,10.2,8.27,38.43,W,26.13,,156.886
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,76,29.35,8.82,7.23,30.38,W,24.634,,121.652
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,71,31.57,9.81,8.25,36.55,W,26.132,,156.958
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,76,24.95,7.96,5.79,27.44,W,23.206,,92.204
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,73,28.94,9.12,5.79,26.77,W,20.007,,40.996
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,M,71,29.7,9.69,7.11,30.14,W,23.939,,106.818
2022,8,35,2022-08-23,Isle_au_Haut,ST,44,Lantern_Net,NA,7,F,73,26.63,8.59,5.34,28.56,W,20.053,,41.582
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,3,M,87,44.85,12.04,12.85,53.6,W,28.651,,226.41
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,3,F,88,42.92,13.1,10.92,45.05,W,25.443,,140.151
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,3,M,88,49.56,15.13,11.85,37.65,W,23.91,,106.219
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,3,F,88,52.29,18.22,12.94,44.21,W,24.747,,124.155
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,3,M,83,40.4,12.45,10.71,37.6,W,26.51,,166.559
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,4,M,83,45.65,14.87,11.55,51.67,W,25.301,,136.822
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,4,M,89,51.09,14.19,17.58,47.22,W,34.41,,90.952
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,4,F,91,51.49,14.46,15.76,46.41,W,30.608,,32.889
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,4,F,86,45.94,15.52,11.97,44.26,W,26.056,,1.399
2022,8,35,2022-08-23,Isle_au_Haut,ST,45,Lantern_Net,NA,4,F,95,62.47,19.55,17.63,53.35,W,28.222,,11.213
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,M,75,34.19,9.99,8.76,40.13,W,25.622,,0.56
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,M,79,34.21,11.01,7.47,38.07,W,21.836,,9.225
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,F,70,22.31,6.75,3.69,30.63,W,16.54,,69.444
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,F,69,25.44,8.54,2.28,24.53,W,8.962,ESSIE 1,253.15
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,M,83,34.34,11.5,5.5,30.02,W,16.016,,78.44
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,F,75,30.56,11.76,3.45,28.6,W,11.289,ESSIE 2,184.517
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,F,73,27.29,8.73,5.73,24.18,O,20.997,,15.025
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,F,75,32.3,10,5.44,17.66,W,16.842,ESSIE 3,64.495
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,M,73,28.28,9.14,4.78,25.92,W,16.902,,63.53
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,8,M,81,36.69,12.05,6.76,34.29,W,18.425,,41.581
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,9,F,100,75.78,22.82,19.48,112.77,W,25.706,,0.694
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,9,M,95,68.09,16.84,17.63,99.45,W,25.892,,1.039
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,9,M,99,91.14,22.22,28.77,93.41,W,31.567,,44.808
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,9,M,99,98.23,28.21,22.86,116.63,W,23.272,,2.563
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,9,F,97,78.07,31.38,6.19,112.65,W,7.929,,287.105
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,10,M,96,72.3,20.47,17.01,102.88,W,23.527,,1.812
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,10,F,94,61.59,14.96,21.18,70.87,W,34.389,,90.549
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,10,M,108,95.09,29.67,22.15,119.35,W,23.294,,2.494
2022,8,35,2022-08-25,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,10,M,99,76.46,23.62,17.72,116.38,W,23.176,,2.881
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,F,95,60.7,19.69,8.82,79.86,W,14.53,Essie 1,106.967
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,F,105,69.05,23.14,13.46,103.6,W,19.493,Essie 2,1.318
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,F,110,79.96,20.93,18.08,126.08,W,22.611,,3.882
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,95,63.38,16.41,14.35,85.73,W,22.641,,4
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,94,58.22,15.85,15.77,83.2,W,27.087,,41.548
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,100,64.11,15.87,13.55,86,W,21.136,,0.244
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,F,96,46.22,14.57,5.69,74.21,W,12.311,Essie 3,69.396
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,103,48.26,15.26,8.39,79.21,W,17.385,,10.602
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,114,64.52,24.35,6.28,128.17,W,9.733,,118.978
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,F,113,75.19,27.55,8.15,127.37,W,10.839,,96.077
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,25,Cage,NA,BL,M,98,72.67,18.91,20.52,94.58,W,28.237,,57.701
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,M,80,40.47,12.81,8.37,37.23,W,20.682,10 level,0.002
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,F,82,39.75,13.83,3.86,35.32,W,9.711,Essie 4,119.474
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,F,77,33.93,10.69,5.88,32.76,O,17.33,Essie 5,10.965
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,M,84,45.14,16.1,5.45,44.24,W,12.074,,73.403
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,F,70,25.55,9.57,2.35,28.61,W,9.198,,130.953
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,F,70,27.46,8.73,3.53,26.96,W,12.855,,60.623
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,24,Lantern_Net,NA,9,M,80,33.58,12.31,4.39,32.66,W,13.073,,57.272
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,7,M,78,77.86,19.78,24.26,116.85,W,31.158,5 level,110.615
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,7,F,106,100.2,28.58,29.14,114.35,W,29.082,,71.246
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,7,M,96,69.15,17.94,16.11,90.15,W,23.297,,20.881
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,7,M,102,88.5,28.7,17.81,131.28,W,20.124,,1.951
2022,8,36,2022-08-30,Lower_Penobscot_Bay,HI,23,Lantern_Net,NA,7,F,97,58.03,16.58,11.87,83.12,W,20.455,,2.984
